artist_familiarity,artist_hotness,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,release,song_hotness,start_of_fade_out,tempo,time_signature,time_signature_confidence,title,year
0.852136187,0.78033412,ART5MUE1187B98C961,,"Los Angeles, CA",,Metallica,472.45016,3.32,3,0.838,-3.258,1,0.645,Broken_ Beat & Scarred,,461.926,111.504,4,0.513,The End Of The Line,2008
0.847451713,0.779968005,ARPAAHK1187B9ABB00,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,260.33587,0.352,5,0.103,-3.693,1,0.433,All The Right Reasons,0.41910578,252.819,140.027,4,0.852,Follow You Home (Album Version),2005
0.847451713,0.779968005,ARPAAHK1187B9ABB00,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,119.7971,0.085,11,0.354,-5.535,0,0.412,Photograph [Commercial Single],0.627608603,113.766,161.909,4,0.685,We Will Rock You,2005
0.847451713,0.779968005,ARPAAHK1187B9ABB00,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback featuring Kid Rock,223.99955,0.409,7,0.704,-3.709,1,0.611,Charlie's Angels: Full Throttle (Music From The Motion Picture),0.683647342,218.511,156.005,4,0.614,Saturday Night's Alright (For Fighting),2003
0.847451713,0.779968005,ARPAAHK1187B9ABB00,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,217.62567,0,0,0.487,-4.278,0,0.537,NOW (That's What I Call Music) 22,0.836455306,207.163,164.025,4,0.294,Savin' Me,2005
0.847451713,0.779968005,ARPAAHK1187B9ABB00,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,248.05832,0.096,10,0.892,-4.157,0,0.747,Dark Horse,0.984346739,233.941,89.958,4,0.733,If Today Was Your Last Day (Album Version),2008
0.887386081,0.779118679,ARQUMH41187B9AF699,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,190.30159,0,3,0.212,-4.78,0,0.345,Hybrid Theory,,183.472,103.129,4,0.712,Pushing Me Away (Album Version),2000
0.933916106,0.778673579,AR52EZT1187B9900BF,40.8079,"Harlem, New York",-73.9454,Alicia Keys,183.43138,0,1,0.477,-9.74,1,0.354,Unplugged,0.684472942,173.894,105.775,4,0.986,Heartburn,2003
0.933916106,0.778673579,AR52EZT1187B9900BF,40.8079,"Harlem, New York",-73.9454,Alicia Keys,231.18322,2.31,7,0.55,-8.414,1,0.566,Essential-Soul Love,,212.643,118.273,4,0,If I Ain't Got You,2003
0.933916106,0.778673579,AR52EZT1187B9900BF,40.8079,"Harlem, New York",-73.9454,Alicia Keys,240.22159,0.197,7,0.414,-9.736,1,0.35,The Element Of Freedom,0.909277347,226.783,119.959,4,1,Wait Til You See My Smile,2009
0.933916106,0.778673579,AR52EZT1187B9900BF,40.8079,"Harlem, New York",-73.9454,Alicia Keys,255.99955,0.177,7,0.267,-6.155,0,0.324,The Diary Of Alicia Keys,0.723348601,253.498,113.485,3,1,Karma,2003
0.839297678,0.776303264,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi,345.96526,2.601,6,0.649,-5.125,1,0.594,Bounce - Special Edition,,337.102,89.008,4,0.756,The Distance,2002
0.839297678,0.776303264,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Harry Connick_ Jr.,364.64281,2.241,0,0.333,-17.67,1,0.326,To See You,0.392008771,357.193,60.882,1,0,Once,0
0.830884642,0.776167742,AR633SY1187B9AC3B9,,,,Weezer,180.97587,2.635,2,0.63,-3.637,1,0.63,The Green Album,0.784712266,172.054,142.68,4,0.591,Don't Let Go,2001
0.830884642,0.776167742,AR633SY1187B9AC3B9,,,,Weezer,228.44036,0,8,0.519,-10.571,1,0.508,Raditude,0.75626739,218.674,122.852,4,1,I Don't Want To Let You Go,2009
0.831197177,0.776167742,AR633SY1187B9AC3B9,,,,Weezer,137.37751,0.162,10,0.018,-5.477,0,0.345,Maladroit,0.81722756,134.194,127.407,4,0.877,Dope Nose,2002
0.831197177,0.776167742,AR633SY1187B9AC3B9,,,,Weezer,172.14649,0.084,6,0.733,-6.088,1,0.772,Weezer (Rarities Edition),0.715792637,161.994,104.115,1,0,Mykel And Carli,2004
0.814829656,0.776037656,ARFCUN31187B9AD578,51.50632,"London, England",-0.12714,The Rolling Stones,172.72118,0.183,4,0.494,-7.343,1,0.344,12 x 5,,164.148,107.455,3,1,Time Is On My Side,1964
0.814829656,0.776037656,ARFCUN31187B9AD578,51.50632,"London, England",-0.12714,The Rolling Stones,183.17016,0.386,7,0.514,-11.553,1,0.459,12 x 5,0.633254322,174.266,185.333,4,0.164,Around And Around,1964
0.814829656,0.776037656,ARFCUN31187B9AD578,51.50632,"London, England",-0.12714,The Rolling Stones,272.43057,2.055,9,0.612,-8.242,1,0.407,Exile On Main St,0.735168669,263.21,141.808,1,0,Rocks Off,1972
0.814829656,0.776037656,ARFCUN31187B9AD578,51.50632,"London, England",-0.12714,The Rolling Stones,242.20689,0,5,0.842,-3.237,1,0.623,Live Licks,,242.207,130.372,4,0,Start Me Up,1981
0.900967634,0.769674279,ARBAW9R1187B98FB6B,51.50632,London,-0.12714,Natasha Bedingfield,377.25995,6.281,8,0.047,-7.331,1,0.353,These Words (I Love You_ I Love You),,336.086,97.325,4,0.55,These Words,2004
0.900967634,0.769674279,ARBAW9R1187B98FB6B,51.50632,London,-0.12714,Natasha Bedingfield,341.41995,0,7,0.91,-8.652,1,0.635,Love Like This,,338.936,162.329,4,0.896,Love Like This,2008
0.86652032,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,249.99138,0.131,11,0.383,-2.617,1,0.169,King Of Pop,,243.879,128.702,4,0.495,HISTORY,1995
0.86652032,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,272.71791,0.189,10,0.596,-6.779,0,0.545,HIStory - PAST_ PRESENT AND FUTURE - Book I,,268.771,111.132,4,1,Tabloid Junkie,1995
0.866519754,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,192.57424,0.45,1,0.544,-7.98,1,0.564,Soulsation! The 25th Anniversary Collection,,183.089,110.28,4,0.087,Just A Little Bit Of You,1975
0.86652032,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,281.73016,1.047,5,0.345,-4.843,1,0.174,Michael Jackson: The Ultimate Collection,,270.269,131.319,4,0.797,Dirty Diana,1987
0.86652032,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,222.37995,0,11,0.407,-9.631,1,0.313,The Real Thing: The Jackson 5,,212.689,187.427,7,0.496,We're Almost There,1975
0.86652032,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,217.96526,0.461,8,0.248,-8.486,1,0.365,Gold,,204.98,100.648,1,0.047,Morning Glow,1973
0.866519754,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,251.66322,3.373,1,0.265,-11.881,1,0.434,Love Songs,,243.873,152.448,4,0,Ain't No Sunshine,1972
0.86652032,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,182.7522,0.148,4,0.495,-8.962,0,0.503,Hello World - The Motown Solo Collection,,162.975,207.544,4,0,I Wanna Be Where You Are,1972
0.86652032,0.766545451,ARXPPEY1187FB51DF4,,,,Michael Jackson,289.38404,0.874,11,0.476,-3.573,1,0.475,Invincible,0.639791573,276.085,117.362,4,1,Heaven Can Wait,2001
0.864867842,0.766076164,ARKR75V1187FB3D4D5,,New Jersey,,My Chemical Romance,184.00608,0.084,4,0.239,-2.895,0,0.323,The Black Parade,0.43483809,175.525,127.15,4,0.632,House Of Wolves (Album Version),2006
0.864867842,0.766076164,ARKR75V1187FB3D4D5,,New Jersey,,My Chemical Romance,57.18159,0.189,6,0,-22.42,0,0.235,Three Cheers For Sweet Revenge,0.833658152,54.608,132.474,3,1,Interlude (Album Version),2004
0.864867842,0.766076164,ARKR75V1187FB3D4D5,,New Jersey,,My Chemical Romance,173.73995,0.206,7,0.614,-4.192,0,0.618,Three Cheers For Sweet Revenge,0.327736683,171.236,93,1,0,You Know What They Do To Guys Like Us In Prison (Album Version),2004
0.864867842,0.766076164,ARKR75V1187FB3D4D5,,New Jersey,,My Chemical Romance,154.30485,5.039,7,0.145,-9.097,1,0.374,The Black Parade Is Dead!,0.468997788,154.305,92.645,3,1,The End. [Live In Mexico],2008
0.842972108,0.755334784,ARML3X41187FB35F2E,,,,Jason Mraz,218.22649,0.467,5,0.75,-8.485,0,0.744,We Sing.  We Dance.  We Steal Things.,0.356201916,209.374,133.3,5,0.906,Coyotes (Album Version),0
0.765357013,0.755149913,ARGVJPK1187B9909EA,,,,Josh Groban,282.85342,7.941,9,0.57,-7.341,1,0.575,Awake Live,0.520526511,282.853,125.958,4,0.515,Mai [Live],2008
0.765357013,0.755149913,ARGVJPK1187B9909EA,,,,Josh Groban,286.27546,0,8,0.257,-10.439,0,0.383,Live At The Greek,0.694372457,286.275,142.98,4,0.383,Mi Morena (Revised Live Version),2004
0.765357013,0.755149913,ARGVJPK1187B9909EA,,,,Josh Groban,311.14404,0,5,0.247,-9.55,0,0.486,Awake Live,0.439202489,311.144,140,3,1,February Song [Live],2008
0.441799755,0.755149913,ARGVJPK1187B9909EA,,,,Josh Groban,258.40281,2.078,4,0.814,-8.647,1,0.714,The Polar Express - Original Motion Picture Soundtrack,0.270775999,244.175,83.195,4,0.601,Believe (Album Version),0
0.765357013,0.755149913,ARGVJPK1187B9909EA,,,,Josh Groban,152.0322,0,1,0.602,-15.95,1,0.632,Awake,0.540786009,135.697,91.087,5,0.866,Lullaby [With Ladysmith Black Mambazo] (Album Version),2006
0.82735726,0.75292789,ARDCFNZ1187FB3DDB0,,"Madrid, Spain",,Enrique Iglesias,229.0673,0.409,0,0.667,-6.947,1,0.799,Cosas Del Amor,0.469873001,219.208,101.43,4,0.415,Dicen Por Ahi,1998
0.82735726,0.75292789,ARDCFNZ1187FB3DDB0,,"Madrid, Spain",,Enrique Iglesias,234.81424,0.155,11,0.034,-4.704,0,0.322,Can You Hear Me,,223.881,119.969,4,0,Can You Hear Me,2008
0.920959645,0.752794435,ARVXU2X1187B9AE6D8,,"New York, NY",,Evanescence,255.13751,0.34,2,0.61,-8.061,0,0.577,Anywhere But Home (Live),0.732895806,250.712,87.522,4,1,Missing (Live in Europe),0
0.929030287,0.750426551,ARR3ONV1187B9A2F59,54.31407,UK,-2.23001,Muse,156.96934,0.322,4,0.772,-20.816,0,0.524,Plug In Baby,0.652835695,142.286,127.547,1,0.168,Bedroom Acoustics,0
0.929030287,0.750426551,ARR3ONV1187B9A2F59,54.31407,UK,-2.23001,Muse,296.95955,0,2,0.476,-4.854,0,0.445,Absolution,0.776350976,287.672,128.134,4,0.558,Stockholm Syndrome,0
0.929030287,0.750426551,ARR3ONV1187B9A2F59,54.31407,UK,-2.23001,Muse,258.42893,2.107,5,0.301,-8.895,1,0.366,The Resistance,0.931346488,248.047,121.071,3,0.63,Exogenesis: Symphony Part 1 [Overture],0
0.929030287,0.750426551,ARR3ONV1187B9A2F59,54.31407,UK,-2.23001,Muse,209.34485,0.089,7,0.034,-3.313,1,0.503,Supermassive Black Hole,0.760347781,206.698,120.01,4,1,Supermassive Black Hole (Album Version),0
0.929030287,0.750426551,ARR3ONV1187B9A2F59,54.31407,UK,-2.23001,Muse,209.00526,0.084,2,0.068,-3.589,1,0.271,Absolution,0.750583066,202.977,161.631,4,0.152,The Small Print,0
0.929030287,0.750426551,ARR3ONV1187B9A2F59,54.31407,UK,-2.23001,Muse,312.05832,0.16,9,0.692,-13.016,1,0.561,Unintended,0.539539783,305.267,103.995,4,0,Falling Down [Live Acoustic],0
0.843526543,0.750311503,ARUJ5A41187FB3F5F1,,"Dublin, Ireland",,U2,485.19791,4.923,3,0.878,-7.614,1,0.916,Window In The Skies,,474.517,134.083,4,0.662,Kite Live from Sydney,2007
0.843526543,0.750311503,ARUJ5A41187FB3F5F1,,"Dublin, Ireland",,U2,343.27465,4.046,11,0.169,-7.165,0,0.534,Electrical Storm,,317.922,125.088,4,0.893,New York,2000
0.843526543,0.750311503,ARUJ5A41187FB3F5F1,,"Dublin, Ireland",,U2,451.44771,0,11,0.134,-4.833,0,0.231,Sometimes You Can't Make It On Your Own,,444.418,130.013,4,0.362,Vertigo,2004
0.843526543,0.750311503,ARUJ5A41187FB3F5F1,,"Dublin, Ireland",,U2,406.85669,0,8,0.01,-8.539,1,0.295,Live From Paris,,385.416,146.826,4,0.691,40,1992
0.82735726,0.749062406,ARDCFNZ1187FB3DDB0,,"Madrid, Spain",,Enrique Iglesias,263.81016,3.907,9,0.93,-7.06,1,0.756,Enrique Iglesias,0.468181071,255.28,141.22,4,0,Si Juras Regresar,1995
0.837947909,0.740373516,ARZENOX1187B98A645,,"Calcutta, India",,John Mayer,263.36608,0,7,0.508,-6.578,1,0.544,Where The Light Is: John Mayer Live In Los Angeles,0.713492371,254.938,193.14,4,0.017,Who Did You Think I Was,0
0.837947909,0.740373516,ARZENOX1187B98A645,,"Calcutta, India",,John Mayer,38.3473,0.938,7,0.066,-16.739,0,0.452,Dhammapada,,38.347,121.915,4,0,Sannyasin,1976
0.831240277,0.737884133,AR0S7TA1187FB4D024,,,,Christina Aguilera,266.73587,2.566,6,0.434,-7.834,1,0.443,Mi Reflejo,0.622435137,252.54,117.984,4,1,Pero Me Acuerdo De Tí,2000
0.814829656,0.735765693,ARFCUN31187B9AD578,51.50632,"London, England",-0.12714,The Rolling Stones,271.49016,0.171,9,0.301,-10.358,0,0.392,Jump Back - The Best Of The Rolling Stones_ '71-'93,0.83449262,263.784,139.333,1,0,Angie (1993 Digital Remaster),0
0.814829656,0.735765693,ARFCUN31187B9AD578,51.50632,"London, England",-0.12714,The Rolling Stones,116.92363,0,2,0.45,-6.999,1,0.211,Got Live if you want it!,,116.924,173.845,1,0,Fortune Teller,1963
0.814829656,0.735765693,ARFCUN31187B9AD578,51.50632,"London, England",-0.12714,The Rolling Stones,189.67465,0.189,4,0.523,-12.67,1,0.445,Aftermath (UK Version),0.664228033,180.971,132.903,1,0,Think,1966
0.814829656,0.735765693,ARFCUN31187B9AD578,51.50632,"London, England",-0.12714,The Rolling Stones,274.18077,2.821,9,0.917,-8.899,1,0.636,Exile On Main St,,269.932,104.503,4,0,Stop Breaking Down (1994 Digital Remaster),0
0.817256293,0.735208878,ARH861H1187B9B799E,,"Kingsland, AR",,Johnny Cash,112.95302,0,4,0.086,-7.087,1,0.302,The Legend,0.326478238,105.03,118.041,4,0.945,I Got Stripes (Live),2006
0.817256939,0.735208878,ARH861H1187B9B799E,,"Kingsland, AR",,Johnny Cash,80.03873,2.258,1,0.083,-13.136,1,0.427,The Original Johnny Cash Volume 1,,74.449,196.303,4,0.572,You Tell Me,1959
0.817256939,0.735208878,ARH861H1187B9B799E,,"Kingsland, AR",,Johnny Cash,162.29832,2.206,9,0.542,-10.06,1,0.52,Wanted Man: The Johnny Cash Collection,0.578755678,156.415,170.995,4,1,Lonesome To The Bone,1974
0.817256939,0.735208878,ARH861H1187B9B799E,,"Kingsland, AR",,Johnny Cash,120.99873,0.264,8,0.636,-12.308,1,0.534,Mi Collection - Volume 2,,112.019,110.43,4,1,One More Ride (Digitally Remastered),0
0.817256939,0.735208878,ARH861H1187B9B799E,,"Kingsland, AR",,Johnny Cash,216.81587,0,10,0.286,-6.021,1,0.342,The Best Of The Johnny Cash TV Show,,208.149,115.62,4,0.287,A Boy Named Sue,1969
0.817256939,0.735208878,ARH861H1187B9B799E,,"Kingsland, AR",,Johnny Cash,127.99955,0,1,0.613,-21.916,1,0.554,Austin Prison,,122.636,154.619,4,0.458,Hank & Joe and Me,0
0.864143219,0.726174387,ART5MUE1187B98C961,,"Los Angeles, CA",,Metallica,311.19628,0.191,11,0.066,-9.507,0,0.312,Kill 'Em All,,300.391,88.73,4,0.251,Metal Militia,1982
0.831240277,0.725746082,AR0S7TA1187FB4D024,,,,Christina Aguilera,347.84608,0,4,0.3,-6.774,0,0.428,Christina Aguilera/Stripped,0.680334935,347.846,152.214,3,1,Walk Away,2002
0.831240277,0.725746082,AR0S7TA1187FB4D024,,,,Christina Aguilera,278.04689,0.339,5,0.617,-3.676,0,0.591,Christina Aguilera/Stripped,,271.865,84.655,3,0.982,Genio Atrapado,2000
0.831240277,0.725746082,AR0S7TA1187FB4D024,,,,Christina Aguilera,236.95628,0.287,8,0.481,-3.924,1,0.394,Dance Vault Remixes - Beautiful,,227.637,139.99,4,0,Beautiful,2002
0.831240277,0.725746082,AR0S7TA1187FB4D024,,,,Christina Aguilera,229.53751,0,5,0.264,-5.426,1,0.384,Christina Aguilera/Stripped,0.661648182,221.431,139.629,5,0.684,Cruz,2002
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi,286.35383,0.228,1,0.686,-3.38,1,0.648,Whole Lot Of Leavin',,282.366,134.293,4,0,I Love This Town,2007
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi,311.27465,0.328,1,1,-4.857,1,0.808,Who Says You Can't Go Home,,303.827,139.95,4,0.203,Raise Your Hands,1986
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi,253.83138,0.212,7,0.549,-6.083,1,0.628,Have A Nice Day,0.627073796,245.232,93.044,4,0.619,Wildflower,2005
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi,432.97914,2.09,8,0.495,-7.984,1,0.612,These Days- Special Edition,,420.705,91.775,3,0.727,This Ain't A Love Song,1995
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi,314.20036,0.322,3,0.533,-5.567,1,0.591,Have A Nice Day,,307.891,142.141,4,0,The Radio Saved My Life Tonight,2004
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi,318.09261,0,6,0.594,-6.182,1,0.582,Lost Highway,,313.104,141.223,4,0.273,Till We Ain't Strangers Anymore,2008
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi,302.28853,0.148,10,0.189,-4.621,0,0.035,7800 Fahrenheit,0.717206441,285.124,120.72,4,0,Only Lonely,1985
0.839297678,0.718891456,ARDVZTE1187FB5A0A1,,"Sayreville, NJ",,Bon Jovi / Ray Davies,336.84853,4.377,6,0.896,-5.158,1,0.688,Misunderstood,,323.715,130.281,4,0.283,Celluloid Heroes,2002
0.857319901,0.717209855,AR6PJ8R1187FB5AD70,,"Barranquilla, Colombia",,Shakira,409.99138,0,6,0.117,-7.936,0,0.312,Shakira MTV Unplugged,,401.125,87.054,5,1,Ojos Así,1998
0.857319901,0.717209855,AR6PJ8R1187FB5AD70,,"Barranquilla, Colombia",,Shakira,231.75791,0.531,2,0.549,-7.174,1,0.586,Donde Estan Los Ladrones,,231.758,123.861,4,0.837,Que Vuelvas,1998
0.857319901,0.717209855,AR6PJ8R1187FB5AD70,,"Barranquilla, Colombia",,Shakira,224.522,2.363,7,0.085,-5.823,1,0.218,Laundry Service,,221.977,179.486,4,0.269,Objection (Tango),2001
0.857319901,0.717209855,AR6PJ8R1187FB5AD70,,"Barranquilla, Colombia",,Shakira,366.70649,0.213,4,0.067,-7.098,1,0.394,The Remixes,,357.03,123.448,4,1,Estoy Aquí,1995
0.844085061,0.71366982,ARM7EDF1187B9B3FA1,,,,Guns N' Roses,237.13914,3.257,8,0.602,-8.591,1,0.462,Lies / Appetite For Destruction,0.719747141,229.767,156.65,1,0.276,Mama Kin,1986
0.844085061,0.71366982,ARM7EDF1187B9B3FA1,,,,Guns N' Roses,524.87791,0.708,1,0.63,-7.219,1,0.405,Use Your Illusion II,0.701040475,500.018,118.101,4,0.596,Locomotive (Complicity),1991
0.844085061,0.71366982,ARM7EDF1187B9B3FA1,,,,Guns N' Roses,352.96608,0.113,9,0.096,-7.483,1,0.303,Chinese Democracy,0.710365671,340.968,85.239,4,0.67,Catcher In The Rye,2008
0.844085061,0.71366982,ARM7EDF1187B9B3FA1,,,,Guns N' Roses,284.99546,0,1,0.73,-2.246,0,0.673,Live Era '87-'93,,278.825,167.927,4,0.276,You're Crazy,1987
0.844085061,0.71366982,ARM7EDF1187B9B3FA1,,,,Guns N' Roses,445.17832,0,6,0.389,-3.891,1,0.549,Live Era '87-'93,,445.178,134.188,7,0.736,Sweet Child O' Mine,1987
0.844085061,0.71366982,ARM7EDF1187B9B3FA1,,,,Guns N' Roses,402.36363,0,6,0.741,-5.454,1,0.82,Live Era '87-'93,0.502211221,402.364,122.838,4,0.554,Patience,1988
0.768223625,0.712534953,ARKQQZA12086C116FC,38.8991,Washington DC,-77.029,B.o.B,269.63546,5.283,10,0.403,-5.388,1,0.411,B.o.B Presents: The Adventures of Bobby Ray,1,258.461,104.038,4,0.742,Nothin' On You [feat. Bruno Mars] (Album Version),2010
0.820072418,0.710879071,ARUTEVU1187B9ACAF9,34.05349,"NORTH FORT MYERS, Florida",-118.24532,Lifehouse,215.82322,0,1,0.375,-4.176,0,0.459,Lifehouse,0.661576692,203.9,164.002,4,0,Better Luck Next Time,2005
0.820072418,0.710879071,ARUTEVU1187B9ACAF9,34.05349,"NORTH FORT MYERS, Florida",-118.24532,Lifehouse,360.95955,5.103,8,0.474,-7.072,0,0.519,No Name Face,0.664556227,345.53,141.78,4,0.982,Simon,2000
0.920959645,0.705757553,ARVXU2X1187B9AE6D8,,"New York, NY",,Evanescence,331.36281,0,0,0.806,-12.527,1,0.505,The Open Door,0.73897068,318.851,91.371,4,0.934,Good Enough,2006
0.748536142,0.702594755,ARNNM56119B86686EA,,,,Luke Bryan,192.44363,0.183,7,0.577,-4.43,0,0.654,Doin' My Thing,0.682344754,183.844,147.904,4,0.374,What Country Is,2009
0.852569498,0.701404766,ARNAIMI1187FB5733C,,Miami,,Rick Ross,105.40363,0,7,0.506,-8.451,1,0.443,Legendary,0.299877488,102.539,121.708,1,1,They Know (Remix),0
0.852569498,0.701404766,ARNAIMI1187FB5733C,,Miami,,Rick Ross,199.8624,0.328,7,0.344,-9.713,1,0.331,Fireflies in the Rain,,193.242,75.634,4,0.387,Trouble in Mind,0
0.852569498,0.701404766,ARNAIMI1187FB5733C,,Miami,,Rick Ross / Carol City Cartel,227.57832,0.09,6,0.004,-6.404,1,0.116,Port Of Miami,,222.732,95.585,4,0.948,It Ain't A Problem,0
0.852569498,0.701404766,ARNAIMI1187FB5733C,,Miami,,Rick Ross,105.69098,0,8,0.581,-12.415,0,0.286,Legendary,0.355285536,102.801,125.804,4,1,Single Again (Remix),0
0.852569498,0.701404766,ARNAIMI1187FB5733C,,Miami,,Rick Ross,158.22322,0.258,7,0.427,-11.807,1,0.576,Fireflies in the Rain,,149.031,114.066,1,0,Ella Speed,0
0.821718693,0.69616111,ARZWK2R1187B98F09F,,Chicago,,Rise Against,139.17995,0.351,10,0.505,-3.619,0,0.555,Siren Song Of The Counter-Culture,,131.326,132.045,3,0.426,State Of The Union,2004
0.821718693,0.69616111,ARZWK2R1187B98F09F,,Chicago,,Rise Against,181.57669,0,3,0.301,-3.696,0,0.336,The Sufferer & The Witness,,176.721,209.141,4,0,Drones,2006
0.832011769,0.694128503,ARC8CQZ1187B98DECA,,"Galveston, TX",,Jack Johnson,207.09832,3.193,11,0.559,-15.218,0,0.251,Brushfire Fairytales,,203.627,147.602,4,0,Inaudible Melodies,2000
0.832011771,0.694128503,ARC8CQZ1187B98DECA,,"Galveston, TX",,Jack Johnson,157.07383,3.634,9,0.649,-9.514,1,0.655,Music For Relief Download To Donate For Haiti,0.510192731,147.876,141.257,4,0.363,Times Like These [Live From Red Rocks],0
0.7957297,0.69352472,AR0WLH6119B8669027,,Minnesota,,Owl City,187.6371,0.194,5,0.015,-7.188,0,0.106,Of June,,178.672,150.066,4,0.648,Panda Bear,2007
0.7957297,0.69352472,AR0WLH6119B8669027,,Minnesota,,Owl City,301.16526,0.102,10,0.603,-6.445,1,0.511,Ocean Eyes,,288.641,115.02,4,0.558,On The Wing,2008
0.686812987,0.684478823,ARJGIOD1187B9AE920,,,,Kelly Clarkson,230.63465,0.259,9,0.019,-5.953,1,0.138,My Life Would Suck Without You,,218.273,135.914,4,0.394,My Life Would Suck Without You,2009
0.686812987,0.684478823,ARJGIOD1187B9AE920,,,,Kelly Clarkson,368.92689,2.072,5,0.236,-7.562,0,0.376,Dance Vault Mixes - Never Again,,359.625,131.991,5,0.496,Never Again,2007
0.686812987,0.684478823,ARJGIOD1187B9AE920,,,,Kelly Clarkson,214.5171,0.148,10,0.571,-4.256,1,0.312,All I Ever Wanted,0.689313564,202.06,142.137,3,0.688,Cry,2009
0.899934952,0.68365806,ARH6W4X1187B99274F,,"Oxford, UK",,Radiohead,267.20608,0.357,0,0.847,-9.148,1,0.609,OK Computer (Collector's Edition),0.775023551,256.354,150.848,3,0.401,Subterranean Homesick Alien,1997
0.899934952,0.68365806,ARH6W4X1187B99274F,,"Oxford, UK",,Radiohead,250.8273,0.293,2,1,-14.748,1,0.926,Pablo Honey (Collector's Edition),0.607036691,236.199,122.428,4,0.763,Stop Whispering (US Version),1993
0.899934952,0.68365806,ARH6W4X1187B99274F,,"Oxford, UK",,Radiohead,197.45914,4.447,2,0.31,-7.037,0,0.447,Pyramid Song,,188.14,103.476,4,0.946,Fast-Track,2001
0.899934952,0.68365806,ARH6W4X1187B99274F,,"Oxford, UK",,Radiohead,237.21751,0,1,0.623,-7.057,1,0.763,In Rainbows,0.47643522,226.116,188.91,5,0.68,15 Step,2007
0.899934952,0.68365806,ARH6W4X1187B99274F,,"Oxford, UK",,Radiohead,188.31628,2.247,7,0.531,-9.958,1,0.646,Pablo Honey (Collector's Edition),0.587426507,182.526,115.906,4,0.65,Vegetable (Live),1993
0.833178561,0.682263177,AR6PJ8R1187FB5AD70,,"Barranquilla, Colombia",,Shakira Featuring Wyclef Jean,217.36444,0.224,10,0.805,-5.152,0,0.688,Essential R&B Hit Selection,0.73738531,212.161,100.023,4,0.937,Hips Don't Lie (featuring Wyclef Jean),0
0.76702021,0.68198776,AR16GSC1187B9A6291,,"Los Angeles, California",,Eagles,261.17179,0.183,5,0.449,-6.182,1,0.359,Long Road Out Of Eden,0.567656587,251.826,92.186,4,0.468,I Don't Want To Hear Any More,2007
